order_id,order_date,customer_id,seller_id,order_status
2876,13-07-2023,3811,1,Delivered
2877,19-08-2023,5720,13,Returned
2878,17-02-2023,3053,35,Delivered
2879,21-03-2025,2184,23,Shipped
2880,08-12-2023,648,17,Delivered
2881,15-12-2023,3812,6,Delivered
2882,30-12-2024,7377,30,Delivered
2883,15-01-2023,4400,18,Delivered
2884,10-02-2023,928,32,Shipped
2885,24-07-2023,3525,11,Shipped
2886,30-01-2025,3936,36,Delivered
2887,02-05-2023,7909,40,Shipped
2888,22-07-2023,2367,10,Shipped
2889,11-08-2025,462,38,Pending
2890,06-11-2023,6387,17,Returned
2891,24-02-2024,3004,12,Cancelled
2892,10-06-2023,8127,20,Delivered
2893,15-01-2024,4746,1,Shipped
2894,14-03-2024,2825,27,Delivered
2895,09-08-2023,8743,40,Delivered
2896,14-03-2023,3153,20,Returned
2897,12-12-2025,7072,7,Returned
2898,16-03-2024,824,31,Delivered
2899,02-11-2023,8949,26,Pending
2900,14-12-2023,919,10,Delivered
2901,07-03-2023,5493,16,Returned
2902,28-04-2025,2221,5,Cancelled
2903,07-02-2024,6706,35,Delivered
2904,21-01-2023,5554,30,Pending
2905,03-10-2024,492,4,Delivered
2906,10-10-2025,3988,9,Cancelled
2907,26-01-2023,426,30,Delivered
2908,03-08-2025,1466,13,Delivered
2909,13-07-2025,2813,11,Delivered
2910,12-08-2023,3346,35,Returned
2911,26-03-2023,8345,31,Delivered
2912,09-03-2025,8121,10,Delivered
2913,03-09-2023,409,17,Cancelled
2914,26-07-2024,6677,8,Pending
2915,16-08-2023,2740,36,Delivered
2916,28-08-2025,104,30,Shipped
2917,19-09-2024,4013,27,Delivered
2918,24-10-2023,3696,20,Shipped
2919,27-09-2023,3010,24,Delivered
2920,10-07-2023,6510,1,Delivered
2921,02-12-2024,2967,14,Shipped
2922,18-06-2023,2326,2,Shipped
2923,16-09-2024,7309,31,Delivered
2924,08-02-2025,371,14,Delivered
2925,11-05-2025,5786,21,Delivered
2926,05-04-2024,2139,31,Returned
2927,11-06-2023,7629,39,Shipped
2928,19-02-2023,2195,18,Cancelled
2929,05-01-2025,8849,23,Delivered
2930,21-02-2025,608,9,Delivered
2931,06-08-2023,1810,21,Delivered
2932,16-12-2023,7043,35,Returned
2933,07-08-2024,8780,27,Shipped
2934,07-09-2025,7012,33,Returned
2935,17-09-2023,3505,30,Returned
2936,01-05-2023,159,33,Shipped
2937,30-09-2024,7475,17,Delivered
2938,12-11-2025,3781,29,Delivered
2939,13-08-2023,533,32,Shipped
2940,25-09-2023,1405,28,Shipped
2941,31-03-2023,825,26,Delivered
2942,15-03-2025,2095,13,Cancelled
2943,16-04-2024,4565,35,Shipped
2944,10-11-2025,7161,18,Pending
2945,22-03-2023,8261,11,Delivered
2946,03-04-2024,8648,27,Cancelled
2947,15-07-2024,7073,12,Delivered
2948,20-01-2023,2756,5,Delivered
2949,13-02-2024,8056,10,Delivered
2950,05-01-2025,5388,1,Delivered
2951,22-03-2024,33,4,Delivered
2952,07-02-2023,8988,34,Returned
2953,24-05-2024,4780,26,Pending
2954,05-05-2024,1823,40,Delivered
2955,07-01-2023,8457,34,Delivered
2956,06-09-2023,4131,8,Returned
2957,06-01-2023,380,38,Delivered
2958,26-02-2025,2495,16,Delivered
2959,09-10-2025,3303,30,Pending
2960,02-04-2023,6361,1,Cancelled
2961,06-09-2024,8902,6,Returned
2962,10-09-2025,4228,25,Delivered
2963,25-03-2023,831,2,Shipped
2964,24-03-2024,4081,28,Delivered
2965,18-07-2023,4003,29,Delivered
2966,16-07-2023,8576,6,Cancelled
2967,09-07-2023,6052,17,Cancelled
2968,23-10-2025,2319,37,Shipped
2969,04-11-2023,298,13,Shipped
2970,25-01-2023,1121,24,Delivered
2971,25-10-2024,3919,18,Returned
2972,21-04-2025,492,29,Cancelled
2973,07-02-2025,4103,19,Shipped
2974,08-04-2025,7077,29,Delivered
2975,20-04-2023,1565,4,Delivered
2976,30-06-2024,263,9,Delivered
2977,04-11-2025,2494,9,Delivered
2978,17-11-2025,7320,39,Shipped
2979,03-01-2023,2446,26,Delivered
2980,10-03-2023,8698,23,Delivered
2981,14-10-2025,4294,21,Delivered
2982,15-08-2025,3726,23,Delivered
2983,22-04-2025,5105,11,Delivered
2984,06-12-2024,7446,2,Delivered
2985,26-08-2024,1429,11,Delivered
2986,13-10-2023,9039,22,Delivered
2987,26-08-2023,6860,5,Delivered
2988,01-11-2024,5669,37,Delivered
2989,10-08-2024,6514,8,Delivered
2990,05-05-2023,7613,39,Delivered
2991,24-03-2024,908,17,Returned
2992,16-04-2025,386,4,Delivered
2993,19-09-2023,3970,34,Delivered
2994,27-07-2025,1420,2,Delivered
2995,26-12-2023,3286,9,Returned
2996,21-05-2023,5749,6,Delivered
2997,02-03-2023,4334,35,Cancelled
2998,24-01-2023,8156,28,Returned
2999,27-10-2024,3677,17,Shipped
3000,20-02-2025,754,20,Delivered
3001,23-10-2023,7206,27,Delivered
3002,06-09-2024,6273,2,Delivered
3003,30-06-2023,5455,16,Delivered
3004,19-01-2025,8180,14,Shipped
3005,04-10-2025,2440,17,Delivered
3006,17-12-2024,6912,6,Pending
3007,19-04-2025,8762,11,Delivered
3008,12-10-2024,1664,9,Pending
3009,11-01-2024,6460,29,Delivered
3010,09-11-2025,6423,27,Returned
3011,20-12-2024,6557,10,Delivered
3012,19-07-2024,1255,40,Pending
3013,17-04-2025,8943,29,Shipped
3014,23-08-2024,7755,30,Delivered
3015,23-11-2023,985,14,Cancelled
3016,31-01-2023,599,27,Delivered
3017,11-11-2025,4970,33,Pending
3018,09-09-2024,2386,9,Delivered
3019,03-10-2024,4455,14,Shipped
3020,20-04-2023,5034,27,Returned
3021,09-11-2023,1810,10,Delivered
3022,19-11-2024,7092,17,Cancelled
3023,02-12-2023,5848,17,Delivered
3024,05-02-2023,6549,18,Shipped
3025,30-06-2023,2028,7,Pending
3026,05-02-2024,8958,36,Delivered
3027,23-12-2025,2405,30,Delivered
3028,06-01-2023,7030,15,Shipped
3029,06-04-2024,5528,38,Shipped
3030,21-10-2025,8237,12,Delivered
3031,17-12-2025,8468,18,Returned
3032,17-02-2023,6639,26,Shipped
3033,07-02-2023,5691,7,Delivered
3034,31-03-2023,2978,6,Delivered
3035,29-01-2025,5096,13,Shipped
3036,18-06-2023,3056,16,Delivered
3037,31-08-2023,6578,4,Shipped
3038,17-12-2025,6945,1,Delivered
3039,14-10-2025,2332,7,Returned
3040,19-04-2023,958,13,Delivered
3041,08-05-2023,3304,7,Pending
3042,12-04-2023,1314,6,Shipped
3043,08-03-2023,217,14,Shipped
3044,30-08-2025,1914,16,Delivered
3045,13-10-2025,1621,38,Pending
3046,29-04-2025,747,7,Returned
3047,15-11-2023,5813,40,Delivered
3048,05-11-2025,4234,7,Shipped
3049,13-08-2025,8584,22,Cancelled
3050,20-01-2023,1974,5,Delivered
3051,15-06-2025,5583,15,Cancelled
3052,21-12-2025,2714,8,Delivered
3053,25-08-2025,2728,36,Pending
3054,06-12-2025,57,31,Delivered
3055,16-08-2025,922,15,Pending
3056,18-08-2023,6808,7,Returned
3057,26-02-2023,8389,8,Pending
3058,13-11-2023,2127,13,Returned
3059,29-05-2024,7883,32,Delivered
3060,10-02-2024,7949,22,Delivered
3061,24-03-2023,7331,27,Delivered
3062,15-01-2023,2983,19,Delivered
3063,20-01-2025,5766,30,Delivered
3064,31-01-2023,2781,17,Shipped
3065,02-02-2024,2212,14,Returned
3066,17-01-2024,2659,8,Returned
3067,19-03-2023,6299,39,Returned
3068,22-12-2024,7470,17,Returned
3069,24-08-2025,327,25,Pending
3070,31-12-2024,1087,28,Delivered
3071,18-05-2024,5975,10,Delivered
3072,21-10-2024,900,8,Returned
3073,02-09-2024,2379,25,Delivered
3074,10-01-2023,7870,1,Delivered
3075,09-02-2024,5964,3,Shipped
3076,17-11-2023,4622,14,Delivered
3077,30-03-2024,2244,19,Shipped
3078,27-10-2025,1081,15,Delivered
3079,21-01-2023,4939,7,Returned
3080,02-06-2023,254,21,Delivered
3081,06-04-2023,2415,7,Cancelled
3082,26-05-2023,6178,31,Cancelled
3083,05-03-2025,4765,26,Delivered
3084,18-04-2024,5407,15,Shipped
3085,05-07-2023,1532,1,Cancelled
3086,04-02-2023,1942,18,Pending
3087,11-05-2025,4253,10,Pending
3088,01-11-2025,6955,8,Cancelled
3089,25-08-2025,4044,36,Cancelled
3090,19-10-2024,1822,9,Delivered
3091,08-07-2025,8073,22,Delivered
3092,02-10-2023,3838,38,Cancelled
3093,16-10-2025,8302,7,Cancelled
3094,11-01-2025,4254,10,Returned
3095,04-04-2023,7568,11,Delivered
3096,24-02-2025,310,10,Shipped
3097,22-08-2024,7130,24,Shipped
3098,15-05-2025,7579,30,Delivered
3099,17-03-2023,5868,5,Pending
3100,28-07-2023,448,30,Delivered
3101,06-05-2023,8193,30,Delivered
3102,10-01-2025,6296,17,Pending
3103,24-12-2025,3767,31,Delivered
3104,19-03-2024,1601,32,Cancelled
3105,20-09-2024,3740,34,Delivered
3106,16-01-2024,7247,19,Delivered
3107,09-09-2024,8246,21,Pending
3108,06-01-2024,6281,4,Delivered
3109,20-12-2023,5445,17,Returned
3110,17-12-2025,6600,10,Pending
3111,16-01-2024,8458,20,Delivered
3112,07-07-2025,6826,28,Shipped
3113,06-10-2023,169,29,Returned
3114,28-02-2024,2357,31,Delivered
3115,27-02-2024,5543,14,Returned
3116,01-09-2025,6842,9,Cancelled
3117,14-09-2023,3570,34,Returned
3118,29-10-2025,7786,39,Delivered
3119,12-04-2025,495,17,Returned
3120,23-04-2024,2890,4,Cancelled
3121,28-01-2025,3856,17,Delivered
3122,11-12-2024,417,34,Delivered
3123,29-08-2025,3278,37,Returned
3124,21-06-2023,5364,39,Pending
3125,28-05-2025,4217,1,Cancelled
3126,28-01-2024,5271,27,Pending
3127,29-04-2023,7761,33,Pending
3128,20-10-2025,5555,23,Shipped
3129,22-11-2023,7149,5,Delivered
3130,09-05-2024,8634,17,Delivered
3131,06-01-2024,7813,14,Returned
3132,24-09-2023,7462,14,Delivered
3133,03-05-2023,2885,12,Delivered
3134,14-09-2025,1693,7,Delivered
3135,09-08-2025,6079,32,Returned
3136,05-09-2023,8058,7,Returned
3137,03-12-2023,938,19,Delivered
3138,31-01-2025,1869,19,Shipped
3139,07-04-2025,3813,3,Cancelled
3140,26-12-2023,1697,28,Delivered
3141,29-02-2024,2936,12,Delivered
3142,05-01-2024,6771,37,Delivered
3143,15-07-2023,4361,12,Returned
3144,04-07-2024,8118,5,Delivered
3145,14-05-2025,8952,2,Delivered
3146,11-07-2025,7612,2,Delivered
3147,14-06-2023,6555,13,Pending
3148,22-03-2023,5611,1,Delivered
3149,19-08-2024,3249,14,Delivered
3150,26-04-2025,7518,12,Shipped
3151,26-07-2024,6173,37,Delivered
3152,20-08-2023,7219,11,Shipped
3153,27-06-2025,7099,16,Delivered
3154,31-03-2024,533,26,Cancelled
3155,16-06-2024,998,11,Cancelled
3156,27-10-2024,1782,39,Delivered
3157,05-04-2024,2085,30,Delivered
3158,07-10-2025,2953,35,Delivered
3159,24-11-2023,1932,25,Delivered
3160,13-12-2024,783,20,Returned
3161,02-05-2023,2056,28,Returned
3162,15-07-2025,6474,22,Delivered
3163,18-07-2025,2724,36,Shipped
3164,29-12-2024,3366,38,Pending
3165,26-06-2024,6122,2,Pending
3166,02-01-2023,8285,35,Returned
3167,09-09-2024,46,27,Pending
3168,14-01-2025,6764,2,Delivered
3169,02-04-2023,8940,1,Delivered
3170,18-12-2023,762,11,Delivered
3171,09-06-2023,6086,20,Delivered
3172,08-03-2023,4580,17,Delivered
3173,06-04-2024,2841,11,Cancelled
3174,30-01-2024,4052,14,Delivered
3175,14-01-2023,2749,16,Cancelled
3176,18-05-2023,668,10,Cancelled
3177,09-11-2024,5637,4,Delivered
3178,08-04-2024,5532,19,Cancelled
3179,10-03-2023,3704,26,Shipped
3180,02-03-2024,3173,16,Delivered
3181,29-11-2023,4826,16,Returned
3182,01-12-2023,6992,9,Delivered
3183,24-02-2023,5683,37,Delivered
3184,08-09-2023,2070,18,Shipped
3185,05-07-2023,2650,38,Delivered
3186,28-06-2025,5462,39,Returned
3187,03-10-2024,2194,4,Delivered
3188,20-10-2023,3977,32,Returned
3189,10-02-2024,1233,31,Pending
3190,24-09-2024,6090,18,Delivered
3191,15-05-2023,244,25,Delivered
3192,03-07-2024,1523,37,Delivered
3193,06-07-2025,5602,40,Delivered
3194,29-09-2023,2963,26,Pending
3195,05-06-2023,3754,7,Pending
3196,01-02-2025,3804,26,Delivered
3197,17-05-2025,4491,31,Cancelled
3198,06-11-2023,8335,26,Shipped
3199,23-02-2025,1686,10,Delivered
3200,21-05-2025,1974,29,Delivered
3201,24-02-2023,74,37,Delivered
3202,27-12-2025,4401,21,Delivered
3203,07-07-2024,1001,13,Delivered
3204,05-08-2023,1029,23,Delivered
3205,10-11-2024,5811,1,Cancelled
3206,12-07-2023,4439,14,Delivered
3207,25-07-2023,1722,20,Delivered
3208,12-04-2023,8478,29,Pending
3209,02-08-2025,2289,17,Pending
3210,17-09-2023,6134,17,Delivered
3211,11-11-2023,1531,33,Delivered
3212,04-06-2024,5265,35,Delivered
3213,05-01-2024,122,20,Pending
3214,05-10-2025,680,28,Pending
3215,21-02-2025,3249,14,Delivered
3216,15-12-2023,7046,23,Delivered
3217,03-01-2025,937,11,Cancelled
3218,14-08-2025,8895,19,Returned
3219,17-07-2024,940,34,Cancelled
3220,28-10-2025,5887,34,Delivered
3221,18-12-2023,5254,28,Pending
3222,04-10-2023,6628,12,Delivered
3223,06-11-2025,4361,26,Pending
3224,14-09-2023,2758,24,Shipped
3225,19-03-2024,5225,24,Delivered
3226,13-03-2025,2766,36,Delivered
3227,20-12-2023,3008,23,Delivered
3228,06-08-2023,8738,12,Cancelled
3229,10-04-2025,2753,20,Pending
3230,19-12-2023,6737,13,Shipped
3231,05-01-2024,209,6,Delivered
3232,29-11-2023,4026,18,Delivered
3233,11-08-2024,2868,39,Delivered
3234,28-01-2023,6841,26,Delivered
3235,27-06-2025,652,9,Returned
3236,27-03-2025,5,17,Cancelled
3237,18-04-2023,5920,28,Delivered
3238,15-01-2024,1094,31,Shipped
3239,22-03-2023,308,15,Delivered
3240,13-04-2023,1383,37,Delivered
3241,18-05-2024,6075,13,Delivered
3242,03-10-2023,2627,20,Pending
3243,11-07-2023,1423,38,Delivered
3244,21-02-2025,95,3,Returned
3245,13-02-2023,8666,10,Pending
3246,22-09-2025,611,21,Returned
3247,29-07-2024,6558,8,Returned
3248,23-04-2023,7767,28,Delivered
3249,11-03-2025,4611,14,Cancelled
3250,22-01-2023,242,37,Cancelled
3251,12-04-2024,7587,12,Delivered
3252,09-07-2024,6942,6,Pending
3253,21-05-2025,2403,15,Delivered
3254,26-02-2024,3248,27,Delivered
3255,26-01-2023,4244,19,Delivered
3256,10-06-2025,4910,9,Delivered
3257,23-07-2023,6375,23,Shipped
3258,12-08-2024,1906,13,Pending
3259,01-01-2024,7601,31,Returned
3260,07-12-2025,5932,31,Returned
3261,06-03-2023,6914,14,Shipped
3262,21-08-2024,2951,40,Delivered
3263,22-07-2024,7022,5,Pending
3264,02-11-2024,5574,7,Pending
3265,10-02-2023,1418,32,Delivered
3266,20-12-2023,4912,12,Delivered
3267,12-12-2023,4703,36,Delivered
3268,30-06-2025,5041,18,Shipped
3269,09-06-2023,8130,11,Delivered
3270,04-07-2024,5659,28,Cancelled
3271,07-02-2024,8209,25,Shipped
3272,07-07-2025,177,11,Cancelled
3273,23-08-2024,8783,24,Delivered
3274,14-02-2025,2242,27,Delivered
3275,29-07-2024,7662,12,Delivered
3276,22-11-2025,7109,18,Delivered
3277,25-01-2023,53,39,Cancelled
3278,10-04-2024,8207,22,Cancelled
3279,13-09-2025,4390,12,Delivered
3280,11-03-2025,4564,16,Cancelled
3281,02-02-2023,533,38,Delivered
3282,03-09-2025,8744,5,Shipped
3283,25-05-2025,818,20,Pending
3284,20-04-2025,1538,19,Delivered
3285,22-07-2025,8278,34,Shipped
3286,18-07-2024,3478,30,Delivered
3287,22-03-2025,6147,6,Pending
3288,20-12-2024,6810,17,Returned
3289,15-08-2025,2153,25,Delivered
3290,07-04-2025,1101,24,Shipped
3291,28-06-2023,8511,24,Delivered
3292,03-05-2023,2444,29,Pending
3293,08-12-2023,1803,1,Shipped
3294,16-11-2024,672,30,Returned
3295,11-02-2023,4753,16,Cancelled
3296,23-04-2025,7019,3,Cancelled
3297,16-03-2023,3734,16,Pending
3298,30-06-2024,6961,38,Delivered
3299,08-03-2024,444,26,Pending
3300,20-06-2025,3457,2,Returned
3301,22-08-2025,1971,36,Delivered
3302,10-01-2024,3005,27,Returned
3303,31-08-2025,4608,6,Delivered
3304,14-11-2025,7408,33,Returned
3305,04-11-2024,3573,33,Cancelled
3306,06-04-2023,6345,31,Delivered
3307,29-04-2025,3349,20,Delivered
3308,20-11-2025,8253,31,Returned
3309,19-02-2023,5160,21,Delivered
3310,11-09-2024,2262,9,Delivered
3311,21-07-2025,962,17,Returned
3312,09-06-2023,8931,26,Pending
3313,02-03-2023,6671,26,Delivered
3314,18-01-2024,1003,5,Returned
3315,30-11-2023,243,31,Delivered
3316,30-12-2023,8339,40,Delivered
3317,24-11-2023,8037,8,Delivered
3318,07-05-2025,5290,14,Delivered
3319,07-08-2025,1482,30,Delivered
3320,29-12-2025,6929,20,Shipped
3321,18-12-2023,6640,38,Shipped
3322,20-11-2023,495,14,Delivered
3323,28-06-2023,3890,21,Shipped
3324,09-02-2023,1851,19,Cancelled
3325,07-05-2025,7367,2,Returned
3326,03-01-2024,1041,40,Cancelled
3327,18-06-2025,3111,1,Cancelled
3328,13-06-2024,8692,11,Shipped
3329,20-04-2024,8399,18,Delivered
3330,22-04-2023,2404,5,Pending
3331,17-08-2023,6788,31,Delivered
3332,02-03-2025,6176,18,Delivered
3333,22-08-2023,5632,34,Delivered
3334,30-07-2023,6220,17,Delivered
3335,12-11-2025,1527,22,Delivered
3336,14-02-2024,7353,3,Delivered
3337,01-09-2025,892,39,Delivered
3338,24-04-2025,4889,3,Pending
3339,09-04-2023,3336,2,Delivered
3340,26-11-2025,1075,30,Delivered
3341,03-04-2025,2462,34,Delivered
3342,29-04-2025,9016,12,Shipped
3343,04-09-2024,8628,21,Delivered
3344,09-02-2023,7499,10,Cancelled
3345,12-01-2024,7651,18,Delivered
3346,04-06-2023,6865,35,Delivered
3347,16-05-2025,1841,39,Returned
3348,14-08-2023,2810,31,Returned
3349,13-03-2025,2170,1,Delivered
3350,22-12-2025,2187,2,Delivered
3351,03-09-2023,7476,4,Delivered
3352,12-05-2025,3189,17,Shipped
3353,05-07-2024,3578,21,Returned
3354,12-01-2024,4147,22,Pending
3355,13-01-2023,1331,12,Delivered
3356,27-08-2024,2337,20,Delivered
3357,04-02-2025,3522,27,Delivered
3358,04-07-2023,2560,15,Pending
3359,15-01-2025,4074,1,Delivered
3360,29-06-2024,7395,26,Delivered
3361,26-05-2024,6173,29,Delivered
3362,28-09-2023,4812,16,Returned
3363,13-10-2024,2179,20,Delivered
3364,21-12-2024,5815,15,Returned
3365,07-06-2024,8213,6,Pending
3366,22-01-2025,4562,2,Delivered
3367,30-03-2025,4457,33,Delivered
3368,01-09-2023,5772,37,Pending
3369,17-10-2025,4076,34,Cancelled
3370,20-07-2024,6555,27,Delivered
3371,09-02-2024,2084,15,Returned
3372,20-03-2023,6245,26,Pending
3373,19-12-2025,6681,19,Delivered
3374,22-09-2023,6109,38,Shipped
3375,19-09-2025,2854,9,Delivered
3376,09-06-2024,3048,39,Returned
3377,13-01-2024,2717,27,Delivered
3378,23-01-2023,6289,27,Returned
3379,29-05-2023,7434,37,Returned
3380,29-12-2023,3099,23,Returned
3381,13-11-2023,8982,16,Delivered
3382,18-10-2024,7823,26,Pending
3383,11-10-2025,7389,40,Delivered
3384,01-02-2025,7108,1,Shipped
3385,06-09-2023,4048,17,Delivered
3386,11-04-2023,8574,17,Delivered
3387,15-07-2023,5364,13,Delivered
3388,23-06-2023,2536,9,Returned
3389,21-01-2023,481,1,Delivered
3390,16-08-2024,4875,4,Pending
3391,27-03-2025,2406,40,Delivered
3392,16-09-2024,3717,3,Shipped
3393,25-05-2023,3568,20,Delivered
3394,04-02-2023,3345,34,Pending
3395,20-10-2024,2496,35,Pending
3396,29-09-2023,544,38,Returned
3397,01-11-2024,6288,20,Delivered
3398,05-10-2023,4864,1,Cancelled
3399,06-11-2023,912,34,Delivered
3400,23-04-2024,5519,15,Delivered
3401,19-09-2025,6990,28,Delivered
3402,18-06-2024,6565,9,Delivered
3403,27-01-2025,6592,35,Delivered
3404,09-01-2023,1396,31,Cancelled
3405,18-05-2024,46,29,Returned
3406,17-04-2025,1647,34,Returned
3407,13-11-2024,7870,10,Shipped
3408,14-01-2023,5073,16,Shipped
3409,02-10-2025,4221,8,Delivered
3410,13-10-2024,3696,5,Delivered
3411,14-09-2025,5174,26,Delivered
3412,27-01-2023,850,32,Pending
3413,12-10-2025,3219,11,Delivered
3414,13-10-2025,5729,4,Delivered
3415,08-05-2025,1412,37,Delivered
3416,03-04-2023,2403,22,Delivered
3417,11-02-2024,8449,31,Delivered
3418,06-03-2024,7531,3,Delivered
3419,02-09-2024,3013,19,Shipped
3420,17-07-2024,7350,19,Delivered
3421,08-07-2024,8084,28,Delivered
3422,28-06-2025,8758,27,Delivered
3423,06-04-2024,5165,5,Delivered
3424,21-08-2025,6776,21,Delivered
3425,27-05-2023,7721,3,Cancelled
3426,03-07-2023,7919,16,Delivered
3427,11-12-2024,1286,18,Cancelled
3428,24-02-2025,3156,17,Delivered
3429,31-05-2023,5801,33,Delivered
3430,06-12-2024,5675,35,Delivered
3431,15-07-2023,5259,29,Shipped
3432,09-07-2024,6430,24,Delivered
3433,28-08-2023,6527,4,Pending
3434,26-08-2025,45,4,Shipped
3435,24-01-2023,4028,1,Shipped
3436,15-10-2024,5108,8,Shipped
3437,07-02-2023,4074,39,Delivered
3438,31-12-2023,1335,35,Delivered
3439,04-03-2024,6269,26,Delivered
3440,23-03-2023,3909,33,Cancelled
3441,28-03-2025,4567,2,Pending
3442,29-12-2025,8856,1,Delivered
3443,13-03-2025,5271,11,Cancelled
3444,05-07-2023,6261,19,Returned
3445,28-02-2024,3338,16,Cancelled
3446,05-05-2025,2166,13,Delivered
3447,24-01-2024,7675,20,Shipped
3448,12-02-2023,8244,33,Delivered
3449,03-06-2025,7986,3,Pending
3450,29-03-2023,2756,3,Delivered
3451,09-07-2023,8862,19,Delivered
3452,11-06-2023,1506,13,Delivered
3453,09-03-2025,6203,7,Delivered
3454,17-11-2024,8801,18,Cancelled
3455,07-04-2023,5619,11,Returned
3456,08-05-2024,3056,8,Delivered
3457,05-04-2025,530,19,Pending
3458,22-11-2023,2405,2,Cancelled
3459,07-04-2024,7707,1,Pending
3460,04-09-2025,4467,24,Shipped
3461,29-08-2024,7869,4,Delivered
3462,07-02-2024,1310,29,Delivered
3463,15-08-2024,6397,5,Cancelled
3464,14-05-2024,4462,27,Pending
3465,04-03-2025,6688,9,Returned
3466,04-01-2024,4067,21,Returned
3467,06-01-2023,5953,15,Delivered
3468,10-10-2023,6298,5,Shipped
3469,03-02-2023,2126,24,Pending
3470,07-07-2025,98,14,Returned
3471,24-11-2025,6575,4,Cancelled
3472,17-04-2023,6445,16,Delivered
3473,22-03-2025,6485,16,Returned
3474,18-01-2023,6078,3,Delivered
3475,23-12-2025,1438,28,Shipped
3476,17-01-2023,8930,38,Delivered
3477,23-01-2023,3545,38,Delivered
3478,31-08-2023,2702,4,Delivered
3479,01-03-2023,2346,24,Delivered
3480,17-02-2023,4298,22,Delivered
3481,14-02-2024,7538,24,Pending
3482,20-01-2025,3790,8,Delivered
3483,14-03-2025,683,4,Returned
3484,30-03-2023,2180,30,Cancelled
3485,06-10-2025,4838,21,Shipped
3486,13-07-2024,2246,3,Cancelled
3487,08-08-2024,4613,19,Cancelled
3488,06-04-2024,8419,6,Delivered
3489,03-02-2023,1979,36,Returned
3490,13-12-2024,5741,34,Delivered
3491,03-08-2024,4637,22,Returned
3492,11-04-2025,2571,11,Cancelled
3493,02-11-2023,2021,32,Pending
3494,18-04-2023,5160,27,Returned
3495,25-01-2023,3846,27,Delivered
3496,10-05-2025,2287,20,Returned
3497,04-03-2023,7335,1,Shipped
3498,08-07-2025,2528,27,Returned
3499,02-02-2023,2148,13,Cancelled
3500,09-05-2023,5997,33,Cancelled
3501,25-02-2023,1164,24,Delivered
3502,09-01-2023,1112,29,Delivered
3503,04-07-2023,6934,32,Delivered
3504,09-10-2024,6935,4,Cancelled
3505,14-12-2025,7210,37,Delivered
3506,03-02-2025,2113,12,Shipped
3507,10-09-2024,1230,14,Delivered
3508,30-10-2024,5040,29,Shipped
3509,26-04-2023,6151,17,Cancelled
3510,13-03-2024,1591,21,Pending
3511,22-04-2023,5232,30,Delivered
3512,13-06-2023,8597,37,Returned
3513,09-06-2025,4921,26,Delivered
3514,29-05-2025,5409,25,Delivered
3515,26-04-2024,3192,21,Pending
3516,24-06-2024,7537,26,Delivered
3517,05-02-2025,7680,4,Delivered
3518,12-05-2024,7836,31,Delivered
3519,27-06-2024,4004,1,Delivered
3520,16-01-2024,2687,2,Cancelled
3521,04-06-2025,8010,16,Delivered
3522,24-01-2024,2354,39,Pending
3523,11-03-2024,2184,14,Returned
3524,15-08-2024,4245,3,Delivered
3525,01-10-2023,5279,16,Delivered
3526,19-03-2025,7540,25,Delivered
3527,12-06-2024,2709,29,Pending
3528,29-04-2024,2613,15,Cancelled
3529,16-10-2023,766,9,Delivered
3530,09-01-2024,356,37,Delivered
3531,29-05-2024,3,5,Returned
3532,22-01-2024,3735,12,Shipped
3533,23-08-2024,2266,14,Shipped
3534,10-10-2025,1157,39,Delivered
3535,19-01-2023,7918,22,Cancelled
3536,22-06-2023,5379,18,Cancelled
3537,17-09-2023,6374,4,Pending
3538,24-10-2024,7151,37,Delivered
3539,18-02-2024,9030,15,Delivered
3540,02-03-2023,62,26,Shipped
3541,18-05-2024,3498,10,Delivered
3542,04-06-2025,2467,9,Pending
3543,09-07-2025,7659,30,Delivered
3544,22-02-2024,1236,27,Delivered
3545,26-03-2025,6584,20,Pending
3546,27-02-2023,7258,1,Delivered
3547,10-01-2025,858,16,Returned
3548,12-03-2023,5490,40,Cancelled
3549,14-12-2023,8249,20,Delivered
3550,12-08-2024,1390,3,Pending
3551,01-09-2024,879,9,Pending
3552,07-07-2024,304,28,Pending
3553,21-01-2025,8296,11,Returned
3554,17-07-2025,6886,9,Cancelled
3555,05-01-2023,7041,11,Delivered
3556,23-03-2023,4016,26,Delivered
3557,07-11-2025,5847,26,Shipped
3558,23-04-2025,1163,19,Pending
3559,01-07-2024,5162,39,Pending
3560,03-03-2024,1712,34,Delivered
3561,19-09-2025,8875,18,Delivered
3562,11-06-2024,8292,28,Delivered
3563,07-10-2024,5138,1,Shipped
3564,01-03-2024,2342,27,Returned
3565,30-08-2024,3547,9,Delivered
3566,31-03-2024,4215,25,Delivered
3567,25-09-2023,1653,11,Delivered
3568,02-08-2023,5400,40,Shipped
3569,26-11-2024,3736,17,Delivered
3570,09-01-2023,1200,12,Pending
3571,13-06-2025,2677,9,Delivered
3572,23-12-2025,4984,32,Shipped
3573,20-12-2023,2648,22,Returned
3574,02-08-2025,8258,32,Delivered
3575,17-11-2025,8212,34,Delivered
3576,21-09-2023,3360,29,Pending
3577,29-04-2023,5404,35,Shipped
3578,19-05-2023,6356,34,Delivered
3579,26-02-2025,1263,13,Shipped
3580,27-01-2025,6567,20,Pending
3581,09-07-2024,6413,2,Cancelled
3582,21-11-2025,7019,29,Shipped
3583,03-03-2025,3159,35,Delivered
