shipping_id,order_id,shipping_date,return_date,shipping_provider,shipping_status
2379,2379,05-07-2023,,Bluedart,Pending
2380,2380,08-09-2024,,Amazon Logistics,Delivered
2381,2381,23-11-2023,,Xpressbees,Delivered
2382,2382,02-03-2023,,Bluedart,In Transit
2383,2383,22-05-2023,,India Post,Delivered
2384,2384,06-11-2023,,Delhivery,Delivered
2385,2385,14-05-2025,,Xpressbees,Delivered
2386,2386,,,,Cancelled
2387,2387,06-05-2025,,Xpressbees,Delivered
2388,2388,24-02-2025,,DTDC,Delivered
2389,2389,,,,Cancelled
2390,2390,15-01-2025,,Amazon Logistics,In Transit
2391,2391,06-06-2024,,Xpressbees,Pending
2392,2392,03-06-2025,,Amazon Logistics,In Transit
2393,2393,25-01-2024,03-02-2024,Amazon Logistics,Returned
2394,2394,07-12-2024,13-12-2024,Xpressbees,Returned
2395,2395,12-12-2023,,Bluedart,Delivered
2396,2396,15-12-2023,28-12-2023,Xpressbees,Returned
2397,2397,03-09-2023,,Ekart,Delivered
2398,2398,12-06-2024,,Bluedart,Delivered
2399,2399,09-12-2024,,DTDC,Delivered
2400,2400,28-07-2023,,Amazon Logistics,Delivered
2401,2401,01-01-2026,,Amazon Logistics,Delivered
2402,2402,19-04-2025,,Amazon Logistics,In Transit
2403,2403,25-06-2023,,India Post,Delivered
2404,2404,18-02-2024,,Delhivery,Delivered
2405,2405,,,,Cancelled
2406,2406,30-04-2023,,Xpressbees,Delivered
2407,2407,06-04-2024,,Ekart,Delivered
2408,2408,17-03-2023,,Xpressbees,Delivered
2409,2409,23-01-2025,01-02-2025,Amazon Logistics,Returned
2410,2410,,,,Cancelled
2411,2411,18-08-2025,,Amazon Logistics,In Transit
2412,2412,23-10-2025,03-11-2025,DTDC,Returned
2413,2413,,,,Cancelled
2414,2414,10-05-2024,,DTDC,Pending
2415,2415,13-07-2024,24-07-2024,Delhivery,Returned
2416,2416,15-05-2023,,DTDC,In Transit
2417,2417,,,,Cancelled
2418,2418,08-08-2024,,DTDC,Delivered
2419,2419,12-11-2024,,Xpressbees,Delivered
2420,2420,05-12-2024,,Bluedart,Delivered
2421,2421,28-10-2024,03-11-2024,Delhivery,Returned
2422,2422,28-03-2025,,India Post,Delivered
2423,2423,24-08-2023,,India Post,Pending
2424,2424,,,,Cancelled
2425,2425,04-09-2023,08-09-2023,Amazon Logistics,Returned
2426,2426,11-09-2023,,Ekart,In Transit
2427,2427,07-02-2024,10-02-2024,India Post,Returned
2428,2428,01-09-2023,,Amazon Logistics,In Transit
2429,2429,15-03-2024,26-03-2024,Bluedart,Returned
2430,2430,27-03-2024,,Bluedart,Delivered
2431,2431,08-02-2023,,India Post,Delivered
2432,2432,13-10-2025,,India Post,Delivered
2433,2433,,,,Cancelled
2434,2434,08-07-2025,,Bluedart,In Transit
2435,2435,,,,Cancelled
2436,2436,27-07-2024,,Xpressbees,Pending
2437,2437,18-06-2024,,India Post,Delivered
2438,2438,21-08-2023,,Amazon Logistics,Delivered
2439,2439,,,,Cancelled
2440,2440,02-11-2023,,Delhivery,Pending
2441,2441,20-07-2025,01-08-2025,Ekart,Returned
2442,2442,04-04-2025,,India Post,Delivered
2443,2443,09-02-2024,,Delhivery,Delivered
2444,2444,,,,Cancelled
2445,2445,12-11-2023,,DTDC,Delivered
2446,2446,24-02-2023,,Bluedart,Delivered
2447,2447,19-03-2023,,DTDC,Pending
2448,2448,01-01-2024,,Xpressbees,In Transit
2449,2449,18-01-2024,,Amazon Logistics,Delivered
2450,2450,08-09-2023,,Ekart,In Transit
2451,2451,13-04-2024,24-04-2024,India Post,Returned
2452,2452,24-12-2025,,Bluedart,Delivered
2453,2453,15-03-2023,,Delhivery,Delivered
2454,2454,16-02-2025,,Amazon Logistics,Delivered
2455,2455,28-11-2025,,Delhivery,Delivered
2456,2456,,,,Cancelled
2457,2457,,,,Cancelled
2458,2458,15-03-2024,,Amazon Logistics,Delivered
2459,2459,06-11-2023,,Bluedart,Delivered
2460,2460,06-12-2025,,Bluedart,In Transit
2461,2461,,,,Cancelled
2462,2462,10-04-2024,25-04-2024,Ekart,Returned
2463,2463,,,,Cancelled
2464,2464,14-03-2023,,Ekart,Delivered
2465,2465,12-04-2023,,Ekart,Delivered
2466,2466,14-11-2025,,Ekart,Pending
2467,2467,09-09-2023,,DTDC,Delivered
2468,2468,22-02-2025,,Xpressbees,Delivered
2469,2469,07-10-2025,14-10-2025,Xpressbees,Returned
2470,2470,29-07-2023,,India Post,Delivered
2471,2471,12-01-2024,27-01-2024,India Post,Returned
2472,2472,21-06-2024,03-07-2024,DTDC,Returned
2473,2473,10-09-2025,,Bluedart,Pending
2474,2474,26-06-2024,,Delhivery,Delivered
2475,2475,24-03-2024,,Xpressbees,Delivered
2476,2476,08-11-2025,,DTDC,In Transit
2477,2477,04-06-2024,,DTDC,Delivered
2478,2478,17-01-2024,29-01-2024,Ekart,Returned
2479,2479,,,,Cancelled
2480,2480,10-03-2024,16-03-2024,Xpressbees,Returned
2481,2481,14-05-2024,,Delhivery,Delivered
2482,2482,26-08-2023,,Amazon Logistics,In Transit
2483,2483,26-03-2025,,Delhivery,Delivered
2484,2484,,,,Cancelled
2485,2485,,,,Cancelled
2486,2486,04-11-2023,,Ekart,Delivered
2487,2487,04-03-2025,,Bluedart,Delivered
2488,2488,08-11-2025,,Xpressbees,Delivered
2489,2489,29-08-2025,,Xpressbees,Delivered
2490,2490,09-10-2024,,Ekart,Delivered
2491,2491,12-01-2025,,India Post,Delivered
2492,2492,27-12-2023,,Bluedart,Delivered
2493,2493,27-05-2025,,India Post,Delivered
2494,2494,06-12-2024,,Amazon Logistics,In Transit
2495,2495,08-02-2023,11-02-2023,India Post,Returned
2496,2496,12-03-2024,,DTDC,Pending
2497,2497,05-01-2025,,Amazon Logistics,Pending
2498,2498,06-01-2023,,India Post,In Transit
2499,2499,14-12-2023,,Xpressbees,Delivered
2500,2500,28-05-2023,,Amazon Logistics,Delivered
2501,2501,08-07-2023,,Amazon Logistics,Delivered
2502,2502,19-02-2024,29-02-2024,Amazon Logistics,Returned
2503,2503,09-08-2025,,Ekart,Pending
2504,2504,16-04-2025,,Ekart,Pending
2505,2505,19-03-2024,29-03-2024,Bluedart,Returned
2506,2506,02-10-2025,,India Post,Delivered
2507,2507,20-01-2024,04-02-2024,Delhivery,Returned
2508,2508,04-03-2023,,DTDC,Pending
2509,2509,12-05-2025,,Xpressbees,Delivered
2510,2510,27-09-2024,,DTDC,Delivered
2511,2511,24-02-2025,,India Post,Delivered
2512,2512,,,,Cancelled
2513,2513,11-01-2024,,Ekart,Delivered
2514,2514,05-04-2023,,Xpressbees,Delivered
2515,2515,24-12-2024,,India Post,Pending
2516,2516,17-02-2025,,Amazon Logistics,Pending
2517,2517,06-08-2024,,Xpressbees,Delivered
2518,2518,07-01-2023,,Delhivery,Pending
2519,2519,25-03-2025,02-04-2025,Ekart,Returned
2520,2520,16-10-2025,,Amazon Logistics,Pending
2521,2521,14-07-2025,22-07-2025,Ekart,Returned
2522,2522,21-02-2024,01-03-2024,Ekart,Returned
2523,2523,12-03-2023,,Delhivery,Delivered
2524,2524,,,,Cancelled
2525,2525,07-10-2024,,Amazon Logistics,Delivered
2526,2526,20-03-2023,25-03-2023,Amazon Logistics,Returned
2527,2527,21-01-2024,,Amazon Logistics,Delivered
2528,2528,15-08-2023,26-08-2023,India Post,Returned
2529,2529,02-04-2024,,India Post,Delivered
2530,2530,01-02-2025,,India Post,Delivered
2531,2531,28-01-2025,,Xpressbees,Delivered
2532,2532,24-12-2025,30-12-2025,Xpressbees,Returned
2533,2533,01-03-2024,,DTDC,Delivered
2534,2534,14-06-2023,,Ekart,In Transit
2535,2535,15-12-2025,30-12-2025,Bluedart,Returned
2536,2536,19-12-2024,24-12-2024,Delhivery,Returned
2537,2537,25-05-2024,,Bluedart,In Transit
2538,2538,24-08-2024,,Ekart,In Transit
2539,2539,03-06-2023,,Amazon Logistics,Delivered
2540,2540,24-03-2025,,Amazon Logistics,Delivered
2541,2541,15-06-2024,,Bluedart,Pending
2542,2542,09-08-2024,,Xpressbees,In Transit
2543,2543,24-04-2025,,Xpressbees,Delivered
2544,2544,,,,Cancelled
2545,2545,25-10-2025,,DTDC,Pending
2546,2546,24-03-2024,,Xpressbees,In Transit
2547,2547,29-07-2023,,Ekart,Delivered
2548,2548,18-01-2023,,DTDC,Delivered
2549,2549,25-12-2023,,India Post,Delivered
2550,2550,,,,Cancelled
2551,2551,,,,Cancelled
2552,2552,21-11-2024,,Xpressbees,Delivered
2553,2553,18-09-2023,,Bluedart,Delivered
2554,2554,01-04-2023,06-04-2023,Bluedart,Returned
2555,2555,20-09-2024,,DTDC,Delivered
2556,2556,06-04-2024,,DTDC,Delivered
2557,2557,01-01-2025,,Bluedart,Delivered
2558,2558,24-02-2024,28-02-2024,India Post,Returned
2559,2559,31-12-2024,04-01-2025,India Post,Returned
2560,2560,,,,Cancelled
2561,2561,25-08-2025,06-09-2025,DTDC,Returned
2562,2562,16-06-2023,,Xpressbees,In Transit
2563,2563,10-01-2025,,Amazon Logistics,In Transit
2564,2564,06-11-2024,,Amazon Logistics,Delivered
2565,2565,,,,Cancelled
2566,2566,10-04-2023,,Amazon Logistics,Delivered
2567,2567,28-01-2024,,Ekart,Delivered
2568,2568,14-03-2023,,Delhivery,In Transit
2569,2569,30-07-2025,,Delhivery,In Transit
2570,2570,17-04-2025,,India Post,Delivered
2571,2571,09-09-2024,13-09-2024,Delhivery,Returned
2572,2572,31-10-2025,,Delhivery,Delivered
2573,2573,12-03-2023,,Delhivery,Delivered
2574,2574,29-07-2024,,Bluedart,Delivered
2575,2575,13-11-2023,,Ekart,Pending
2576,2576,13-08-2024,,Ekart,In Transit
2577,2577,22-01-2024,,India Post,Delivered
2578,2578,19-10-2024,,Amazon Logistics,Delivered
2579,2579,25-01-2025,,Delhivery,Delivered
2580,2580,,,,Cancelled
2581,2581,08-01-2024,,Bluedart,Delivered
2582,2582,16-02-2024,,India Post,Delivered
2583,2583,28-04-2024,,DTDC,Delivered
2584,2584,04-10-2023,,Delhivery,Delivered
2585,2585,21-03-2024,,Bluedart,Delivered
2586,2586,18-02-2023,,DTDC,In Transit
2587,2587,17-04-2025,,Xpressbees,Delivered
2588,2588,,,,Cancelled
2589,2589,27-01-2023,,Amazon Logistics,Delivered
2590,2590,11-09-2025,,Xpressbees,Delivered
2591,2591,,,,Cancelled
2592,2592,12-03-2024,,Ekart,Delivered
2593,2593,20-04-2024,,DTDC,Delivered
2594,2594,01-05-2024,,Bluedart,In Transit
2595,2595,01-10-2023,,Bluedart,In Transit
2596,2596,31-07-2025,,DTDC,Delivered
2597,2597,10-07-2023,,Amazon Logistics,Delivered
2598,2598,,,,Cancelled
2599,2599,02-05-2023,,Ekart,In Transit
2600,2600,09-08-2025,,India Post,Pending
2601,2601,23-10-2024,,Amazon Logistics,Delivered
2602,2602,14-01-2024,28-01-2024,Ekart,Returned
2603,2603,09-01-2025,,Bluedart,Pending
2604,2604,,,,Cancelled
2605,2605,05-11-2025,,India Post,Delivered
2606,2606,,,,Cancelled
2607,2607,03-03-2025,,India Post,In Transit
2608,2608,07-06-2024,,India Post,Delivered
2609,2609,25-09-2025,,DTDC,Pending
2610,2610,07-06-2023,,Delhivery,Delivered
2611,2611,26-06-2023,,India Post,Delivered
2612,2612,28-12-2025,,India Post,Delivered
2613,2613,02-05-2024,12-05-2024,DTDC,Returned
2614,2614,18-04-2023,,India Post,Delivered
2615,2615,20-09-2025,,India Post,Delivered
2616,2616,09-11-2023,,Amazon Logistics,In Transit
2617,2617,,,,Cancelled
2618,2618,16-08-2023,,Delhivery,Delivered
2619,2619,28-12-2023,12-01-2024,Ekart,Returned
2620,2620,09-06-2024,,Amazon Logistics,Pending
2621,2621,,,,Cancelled
2622,2622,16-08-2024,,Xpressbees,Delivered
2623,2623,,,,Cancelled
2624,2624,21-06-2024,,Delhivery,Delivered
2625,2625,07-01-2023,,Amazon Logistics,Delivered
2626,2626,19-08-2024,,Ekart,Pending
2627,2627,09-02-2023,,Delhivery,Pending
2628,2628,10-11-2025,,Xpressbees,In Transit
2629,2629,14-08-2025,,Amazon Logistics,Delivered
2630,2630,,,,Cancelled
2631,2631,01-06-2023,,DTDC,Pending
2632,2632,18-10-2025,,Ekart,Delivered
2633,2633,29-03-2025,,DTDC,Delivered
2634,2634,13-10-2024,,Xpressbees,In Transit
2635,2635,15-01-2024,,Amazon Logistics,Pending
2636,2636,,,,Cancelled
2637,2637,16-11-2023,,Amazon Logistics,Delivered
2638,2638,02-04-2025,,Bluedart,Delivered
2639,2639,,,,Cancelled
2640,2640,23-11-2023,,Amazon Logistics,In Transit
2641,2641,01-09-2023,08-09-2023,Xpressbees,Returned
2642,2642,,,,Cancelled
2643,2643,11-10-2024,16-10-2024,Amazon Logistics,Returned
2644,2644,16-05-2024,22-05-2024,Delhivery,Returned
2645,2645,24-12-2023,,Xpressbees,Delivered
2646,2646,,,,Cancelled
2647,2647,,,,Cancelled
2648,2648,20-07-2023,,DTDC,Delivered
2649,2649,03-04-2024,,DTDC,Delivered
2650,2650,13-07-2024,,Delhivery,Delivered
2651,2651,13-05-2023,,Delhivery,Delivered
2652,2652,,,,Cancelled
2653,2653,,,,Cancelled
2654,2654,14-11-2023,24-11-2023,DTDC,Returned
2655,2655,23-10-2025,,India Post,Delivered
2656,2656,,,,Cancelled
2657,2657,23-06-2024,03-07-2024,Xpressbees,Returned
2658,2658,27-09-2024,,Bluedart,Delivered
2659,2659,02-04-2023,,India Post,Pending
2660,2660,26-06-2025,,Ekart,Delivered
2661,2661,06-10-2024,12-10-2024,Amazon Logistics,Returned
2662,2662,07-04-2025,,India Post,In Transit
2663,2663,06-09-2023,,Amazon Logistics,Delivered
2664,2664,31-08-2024,,Delhivery,Delivered
2665,2665,15-06-2025,,Xpressbees,Delivered
2666,2666,03-02-2024,,Delhivery,In Transit
2667,2667,15-05-2023,,India Post,Delivered
2668,2668,07-06-2024,,Delhivery,Delivered
2669,2669,01-08-2024,,Xpressbees,Delivered
2670,2670,06-07-2023,,Xpressbees,Pending
2671,2671,12-11-2023,,India Post,In Transit
2672,2672,15-12-2025,,Xpressbees,Delivered
2673,2673,21-08-2023,,Delhivery,Delivered
2674,2674,28-03-2024,09-04-2024,Ekart,Returned
2675,2675,17-02-2023,,Ekart,Delivered
2676,2676,13-01-2023,,Ekart,Delivered
2677,2677,24-11-2024,09-12-2024,India Post,Returned
2678,2678,,,,Cancelled
2679,2679,07-04-2023,,Xpressbees,In Transit
2680,2680,19-05-2024,,DTDC,Delivered
2681,2681,29-12-2024,,DTDC,Delivered
2682,2682,13-05-2023,17-05-2023,India Post,Returned
2683,2683,03-01-2026,,DTDC,Pending
2684,2684,17-06-2025,,Xpressbees,Delivered
2685,2685,02-03-2024,11-03-2024,Ekart,Returned
2686,2686,26-02-2024,01-03-2024,Ekart,Returned
2687,2687,21-06-2023,,DTDC,Delivered
2688,2688,09-04-2025,,Delhivery,Pending
2689,2689,04-08-2023,,Amazon Logistics,In Transit
2690,2690,12-08-2023,,Bluedart,Delivered
2691,2691,17-11-2023,,Ekart,Delivered
2692,2692,09-04-2024,,Delhivery,Delivered
2693,2693,20-12-2024,,India Post,Delivered
2694,2694,22-12-2025,,Bluedart,Delivered
2695,2695,12-04-2025,15-04-2025,India Post,Returned
2696,2696,,,,Cancelled
2697,2697,10-12-2023,,Bluedart,Delivered
2698,2698,04-07-2024,,Amazon Logistics,Delivered
2699,2699,17-08-2025,,Ekart,Delivered
2700,2700,,,,Cancelled
2701,2701,11-05-2025,,Delhivery,In Transit
2702,2702,18-12-2024,,Amazon Logistics,Delivered
2703,2703,,,,Cancelled
2704,2704,31-03-2025,,Delhivery,Delivered
2705,2705,,,,Cancelled
2706,2706,07-07-2025,,Delhivery,Delivered
2707,2707,08-12-2024,,Xpressbees,In Transit
2708,2708,14-06-2025,,India Post,In Transit
2709,2709,09-10-2023,,Amazon Logistics,In Transit
2710,2710,03-09-2025,17-09-2025,Ekart,Returned
2711,2711,18-05-2025,,Ekart,Pending
2712,2712,25-03-2025,,Ekart,Delivered
2713,2713,27-07-2025,,Xpressbees,In Transit
2714,2714,23-12-2024,,Amazon Logistics,In Transit
2715,2715,06-06-2023,,Amazon Logistics,In Transit
2716,2716,23-08-2023,,Delhivery,Delivered
2717,2717,,,,Cancelled
2718,2718,03-03-2024,,Bluedart,Delivered
2719,2719,23-02-2025,,Bluedart,Delivered
2720,2720,02-07-2024,,India Post,Delivered
2721,2721,09-12-2023,,Delhivery,Delivered
2722,2722,02-11-2024,,Ekart,Delivered
2723,2723,03-12-2023,,Amazon Logistics,Pending
2724,2724,24-03-2023,,India Post,In Transit
2725,2725,10-05-2023,,India Post,Delivered
2726,2726,,,,Cancelled
2727,2727,02-12-2025,,India Post,Delivered
2728,2728,29-01-2024,,Bluedart,Pending
2729,2729,17-09-2024,,India Post,Delivered
2730,2730,,,,Cancelled
2731,2731,03-05-2025,,India Post,Delivered
2732,2732,07-07-2025,,DTDC,Delivered
2733,2733,,,,Cancelled
2734,2734,,,,Cancelled
2735,2735,23-02-2024,29-02-2024,India Post,Returned
2736,2736,26-08-2024,,Ekart,In Transit
2737,2737,31-01-2024,,Ekart,In Transit
2738,2738,07-06-2025,,Ekart,Delivered
2739,2739,31-10-2025,,Delhivery,Delivered
2740,2740,27-12-2025,05-01-2026,Xpressbees,Returned
2741,2741,18-03-2023,,Delhivery,Delivered
2742,2742,27-05-2025,,Xpressbees,Delivered
2743,2743,19-04-2024,,Delhivery,In Transit
2744,2744,01-06-2024,,Xpressbees,Delivered
2745,2745,,,,Cancelled
2746,2746,19-05-2025,,Delhivery,Delivered
2747,2747,10-09-2024,,Ekart,Delivered
2748,2748,,,,Cancelled
2749,2749,,,,Cancelled
2750,2750,26-05-2025,,DTDC,Delivered
2751,2751,14-09-2023,,Ekart,Delivered
2752,2752,21-03-2024,,Delhivery,Delivered
2753,2753,17-06-2024,,Xpressbees,Pending
2754,2754,10-03-2025,,Ekart,In Transit
2755,2755,31-10-2024,,DTDC,Delivered
2756,2756,17-06-2025,,India Post,Delivered
2757,2757,,,,Cancelled
2758,2758,18-01-2023,,Delhivery,Delivered
2759,2759,15-08-2024,,Xpressbees,Delivered
2760,2760,31-07-2023,,Delhivery,Delivered
2761,2761,08-01-2023,,Xpressbees,Delivered
2762,2762,19-01-2024,,Bluedart,Pending
2763,2763,03-05-2024,,Bluedart,Pending
2764,2764,22-11-2023,,DTDC,Delivered
2765,2765,,,,Cancelled
2766,2766,20-12-2023,,Ekart,In Transit
2767,2767,,,,Cancelled
2768,2768,,,,Cancelled
2769,2769,03-10-2025,,India Post,Delivered
2770,2770,,,,Cancelled
2771,2771,,,,Cancelled
2772,2772,24-09-2024,,Ekart,Pending
2773,2773,22-07-2025,,Bluedart,Pending
2774,2774,,,,Cancelled
2775,2775,22-10-2023,,Ekart,In Transit
2776,2776,,,,Cancelled
2777,2777,09-09-2024,,Amazon Logistics,In Transit
2778,2778,,,,Cancelled
2779,2779,23-04-2024,,Ekart,Delivered
2780,2780,04-04-2024,,DTDC,Delivered
2781,2781,16-05-2025,,Bluedart,Delivered
2782,2782,08-05-2024,,India Post,Delivered
2783,2783,25-05-2025,,Delhivery,Pending
2784,2784,05-11-2025,,DTDC,Delivered
2785,2785,27-12-2024,,India Post,Pending
2786,2786,11-02-2024,21-02-2024,Delhivery,Returned
2787,2787,,,,Cancelled
2788,2788,11-01-2024,,Xpressbees,In Transit
2789,2789,,,,Cancelled
2790,2790,13-04-2024,,Ekart,Delivered
2791,2791,28-07-2023,,Amazon Logistics,Delivered
2792,2792,01-01-2025,,Amazon Logistics,Delivered
2793,2793,27-08-2024,,DTDC,Pending
2794,2794,03-07-2023,18-07-2023,Xpressbees,Returned
2795,2795,01-12-2023,,Ekart,Delivered
2796,2796,01-10-2024,13-10-2024,Ekart,Returned
2797,2797,08-10-2023,17-10-2023,India Post,Returned
2798,2798,25-06-2024,,DTDC,Delivered
2799,2799,,,,Cancelled
2800,2800,13-09-2025,,Ekart,Delivered
2801,2801,27-12-2025,,India Post,Delivered
2802,2802,16-07-2023,19-07-2023,Delhivery,Returned
2803,2803,06-12-2025,,India Post,Delivered
2804,2804,29-08-2024,,Ekart,In Transit
2805,2805,31-07-2025,,Delhivery,Delivered
2806,2806,,,,Cancelled
2807,2807,02-12-2025,,Bluedart,Delivered
2808,2808,17-04-2023,,Ekart,Delivered
2809,2809,24-06-2025,,Delhivery,Delivered
2810,2810,13-10-2023,,Delhivery,Delivered
2811,2811,15-07-2025,,DTDC,Delivered
2812,2812,07-11-2024,,Xpressbees,In Transit
2813,2813,07-11-2024,,Xpressbees,Delivered
2814,2814,22-05-2025,30-05-2025,Bluedart,Returned
2815,2815,08-12-2025,,Bluedart,Delivered
2816,2816,,,,Cancelled
2817,2817,11-06-2025,,Amazon Logistics,Delivered
2818,2818,20-05-2024,,India Post,Delivered
2819,2819,22-07-2024,,Bluedart,Delivered
2820,2820,21-02-2023,,DTDC,Pending
2821,2821,,,,Cancelled
2822,2822,04-11-2023,,Amazon Logistics,Delivered
2823,2823,,,,Cancelled
2824,2824,03-11-2025,,India Post,Pending
2825,2825,30-01-2023,,Ekart,Delivered
2826,2826,22-03-2025,,Xpressbees,Delivered
2827,2827,09-05-2024,,India Post,Delivered
2828,2828,29-12-2025,,Ekart,Pending
2829,2829,,,,Cancelled
2830,2830,07-09-2023,,Xpressbees,Delivered
2831,2831,02-05-2023,,Ekart,Delivered
2832,2832,26-10-2025,,Xpressbees,In Transit
2833,2833,05-11-2024,,DTDC,In Transit
2834,2834,12-03-2024,24-03-2024,Ekart,Returned
2835,2835,27-05-2023,,Amazon Logistics,Pending
2836,2836,27-02-2024,,Xpressbees,Delivered
2837,2837,,,,Cancelled
2838,2838,12-11-2025,,India Post,Delivered
2839,2839,06-03-2024,,Bluedart,Delivered
2840,2840,,,,Cancelled
2841,2841,03-06-2025,,Amazon Logistics,In Transit
2842,2842,,,,Cancelled
2843,2843,04-03-2025,,Ekart,Pending
2844,2844,19-01-2024,,Delhivery,Delivered
2845,2845,29-07-2023,,India Post,Delivered
2846,2846,20-03-2025,,Delhivery,Delivered
2847,2847,27-08-2025,,DTDC,Pending
2848,2848,03-03-2023,18-03-2023,Bluedart,Returned
2849,2849,,,,Cancelled
2850,2850,26-05-2024,,Ekart,Delivered
2851,2851,17-02-2025,,Bluedart,Delivered
2852,2852,26-04-2025,,Amazon Logistics,Delivered
2853,2853,,,,Cancelled
2854,2854,07-09-2024,,Xpressbees,Delivered
2855,2855,07-02-2025,,India Post,Delivered
2856,2856,04-01-2023,,Amazon Logistics,Delivered
2857,2857,19-01-2023,,India Post,Pending
2858,2858,10-05-2025,,DTDC,Delivered
2859,2859,09-11-2025,,Amazon Logistics,In Transit
2860,2860,10-07-2024,,Amazon Logistics,Delivered
2861,2861,14-10-2024,26-10-2024,DTDC,Returned
2862,2862,03-04-2023,06-04-2023,India Post,Returned
2863,2863,21-06-2024,,Delhivery,Delivered
2864,2864,25-12-2023,,India Post,In Transit
2865,2865,,,,Cancelled
2866,2866,,,,Cancelled
2867,2867,21-07-2025,,Ekart,Delivered
2868,2868,21-07-2025,,Bluedart,Delivered
2869,2869,23-05-2025,05-06-2025,India Post,Returned
2870,2870,10-07-2024,,Bluedart,In Transit
2871,2871,07-03-2024,,Bluedart,Delivered
2872,2872,06-11-2025,,DTDC,Pending
2873,2873,27-06-2025,,Bluedart,Delivered
2874,2874,26-04-2024,,India Post,In Transit
2875,2875,31-08-2025,,DTDC,In Transit
2876,2876,15-07-2023,,Ekart,Delivered
2877,2877,23-08-2023,04-09-2023,Xpressbees,Returned
2878,2878,20-02-2023,,DTDC,Delivered
2879,2879,26-03-2025,,Bluedart,In Transit
2880,2880,11-12-2023,,DTDC,Delivered
2881,2881,20-12-2023,,India Post,Delivered
2882,2882,31-12-2024,,DTDC,Delivered
2883,2883,18-01-2023,,Ekart,Delivered
2884,2884,15-02-2023,,DTDC,In Transit
2885,2885,28-07-2023,,Bluedart,In Transit
2886,2886,01-02-2025,,DTDC,Delivered
2887,2887,06-05-2023,,Delhivery,In Transit
2888,2888,27-07-2023,,Delhivery,In Transit
2889,2889,14-08-2025,,Ekart,Pending
2890,2890,08-11-2023,18-11-2023,Amazon Logistics,Returned
2891,2891,,,,Cancelled
2892,2892,14-06-2023,,Amazon Logistics,Delivered
2893,2893,17-01-2024,,Delhivery,In Transit
2894,2894,17-03-2024,,Ekart,Delivered
2895,2895,14-08-2023,,DTDC,Delivered
2896,2896,17-03-2023,25-03-2023,DTDC,Returned
2897,2897,17-12-2025,29-12-2025,India Post,Returned
2898,2898,17-03-2024,,DTDC,Delivered
2899,2899,03-11-2023,,Ekart,Pending
2900,2900,18-12-2023,,Xpressbees,Delivered
2901,2901,08-03-2023,20-03-2023,Delhivery,Returned
2902,2902,,,,Cancelled
2903,2903,12-02-2024,,Bluedart,Delivered
2904,2904,22-01-2023,,Xpressbees,Pending
2905,2905,07-10-2024,,Bluedart,Delivered
2906,2906,,,,Cancelled
2907,2907,29-01-2023,,Ekart,Delivered
2908,2908,06-08-2025,,DTDC,Delivered
2909,2909,18-07-2025,,DTDC,Delivered
2910,2910,17-08-2023,28-08-2023,Ekart,Returned
2911,2911,28-03-2023,,Delhivery,Delivered
2912,2912,12-03-2025,,Xpressbees,Delivered
2913,2913,,,,Cancelled
2914,2914,30-07-2024,,Bluedart,Pending
2915,2915,17-08-2023,,Bluedart,Delivered
2916,2916,02-09-2025,,India Post,In Transit
2917,2917,22-09-2024,,Xpressbees,Delivered
2918,2918,26-10-2023,,India Post,In Transit
2919,2919,28-09-2023,,DTDC,Delivered
2920,2920,12-07-2023,,Ekart,Delivered
2921,2921,05-12-2024,,DTDC,In Transit
2922,2922,20-06-2023,,India Post,In Transit
2923,2923,21-09-2024,,Xpressbees,Delivered
2924,2924,09-02-2025,,DTDC,Delivered
2925,2925,16-05-2025,,Amazon Logistics,Delivered
2926,2926,06-04-2024,11-04-2024,Bluedart,Returned
2927,2927,12-06-2023,,Bluedart,In Transit
2928,2928,,,,Cancelled
2929,2929,08-01-2025,,India Post,Delivered
2930,2930,22-02-2025,,Bluedart,Delivered
2931,2931,11-08-2023,,Delhivery,Delivered
2932,2932,17-12-2023,23-12-2023,Ekart,Returned
2933,2933,12-08-2024,,Delhivery,In Transit
2934,2934,08-09-2025,16-09-2025,Delhivery,Returned
2935,2935,18-09-2023,02-10-2023,Ekart,Returned
2936,2936,04-05-2023,,Bluedart,In Transit
2937,2937,02-10-2024,,Ekart,Delivered
2938,2938,13-11-2025,,Amazon Logistics,Delivered
2939,2939,18-08-2023,,Xpressbees,In Transit
2940,2940,29-09-2023,,Ekart,In Transit
2941,2941,04-04-2023,,Delhivery,Delivered
2942,2942,,,,Cancelled
2943,2943,21-04-2024,,Amazon Logistics,In Transit
2944,2944,11-11-2025,,Bluedart,Pending
2945,2945,24-03-2023,,Bluedart,Delivered
2946,2946,,,,Cancelled
2947,2947,16-07-2024,,Ekart,Delivered
2948,2948,22-01-2023,,Delhivery,Delivered
2949,2949,17-02-2024,,DTDC,Delivered
2950,2950,08-01-2025,,Bluedart,Delivered
2951,2951,24-03-2024,,Ekart,Delivered
2952,2952,11-02-2023,18-02-2023,DTDC,Returned
2953,2953,27-05-2024,,Ekart,Pending
2954,2954,08-05-2024,,India Post,Delivered
2955,2955,09-01-2023,,Amazon Logistics,Delivered
2956,2956,07-09-2023,22-09-2023,Bluedart,Returned
2957,2957,08-01-2023,,Bluedart,Delivered
2958,2958,28-02-2025,,DTDC,Delivered
2959,2959,12-10-2025,,Xpressbees,Pending
2960,2960,,,,Cancelled
